# mapping: NCBI2GTDB.tsv.gz	bytes=2895086	sha256=761d5537a7ed
# taxa=583	varying=18
ncbi_id	label	aggregate_id	aggregate_frac	aggregate_named_id	aggregate_named_frac	deepest_id	deepest_frac	deepest_named_id	deepest_named_frac	varies	distinct_answers
NCBITaxon:53335	Pantoea	GTDB:g__Pantoea	0.961	GTDB:g__Pantoea	0.982	GTDB:g__Pantoea	0.928	GTDB:g__Pantoea	0.953		1
NCBITaxon:542	Zymomonas mobilis	GTDB:s__Zymomonas_mobilis	0.89	GTDB:s__Zymomonas_mobilis	0.89	GTDB:s__Zymomonas_mobilis	0.89	GTDB:s__Zymomonas_mobilis	0.89		1
NCBITaxon:54298	Chroococcidiopsis	GTDB:g__Chroococcidiopsis	0.778	GTDB:g__Chroococcidiopsis	1.0	GTDB:g__Chroococcidiopsis	0.778	GTDB:g__Chroococcidiopsis	1.0		1
NCBITaxon:546	Citrobacter freundii	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:547	Enterobacter	GTDB:g__Enterobacter	0.968	GTDB:g__Enterobacter	0.999	GTDB:g__Enterobacter	0.958	GTDB:g__Enterobacter	0.999		1
NCBITaxon:5475	Candida	NONE		NONE		NONE		NONE			1
NCBITaxon:5476	Candida albicans	NONE		NONE		NONE		NONE			1
NCBITaxon:5480	Candida parapsilosis	NONE		NONE		NONE		NONE			1
NCBITaxon:549	Pantoea agglomerans	GTDB:s__Pantoea_agglomerans	0.9	GTDB:s__Pantoea_agglomerans	0.9	GTDB:s__Pantoea_agglomerans	0.9	GTDB:s__Pantoea_agglomerans	0.9		1
NCBITaxon:5498	Cladosporium	NONE		NONE		NONE		NONE			1
NCBITaxon:550	Enterobacter cloacae	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:5507	Fusarium oxysporum	NONE		NONE		NONE		NONE			1
NCBITaxon:55080	Brevibacillus	GTDB:g__Brevibacillus	0.816	GTDB:g__Brevibacillus	0.803	GTDB:g__Brevibacillus	0.779	GTDB:g__Brevibacillus	0.741		1
NCBITaxon:553	Pantoea ananatis	GTDB:s__Pantoea_ananatis	0.99	GTDB:s__Pantoea_ananatis	0.99	GTDB:s__Pantoea_ananatis	0.99	GTDB:s__Pantoea_ananatis	0.99		1
NCBITaxon:5535	Rhodotorula glutinis	NONE		NONE		NONE		NONE			1
NCBITaxon:5544	Trichoderma harzianum	NONE		NONE		NONE		NONE			1
NCBITaxon:5547	Trichoderma viride	NONE		NONE		NONE		NONE			1
NCBITaxon:5552	Trichosporon	NONE		NONE		NONE		NONE			1
NCBITaxon:561	Escherichia	GTDB:g__Escherichia	1.0	GTDB:g__Escherichia	1.0	GTDB:g__Escherichia	0.999	GTDB:g__Escherichia	1.0		1
NCBITaxon:56112	Dehalobacter	GTDB:g__Dehalobacter	1.0	GTDB:g__Dehalobacter	1.0	GTDB:g__Dehalobacter	1.0	GTDB:g__Dehalobacter	1.0		1
NCBITaxon:561879	Bacillus safensis	GTDB:s__Bacillus_safensis	1.0	GTDB:s__Bacillus_safensis	1.0	GTDB:s__Bacillus_safensis	1.0	GTDB:s__Bacillus_safensis	1.0		1
NCBITaxon:562	Escherichia coli	GTDB:s__Escherichia_coli	1.0	GTDB:s__Escherichia_coli	1.0	GTDB:s__Escherichia_coli	1.0	GTDB:s__Escherichia_coli	1.0		1
NCBITaxon:56780	Syntrophus aciditrophicus SB	GTDB:s__Syntrophus_aciditrophicus	1.0	GTDB:s__Syntrophus_aciditrophicus	1.0	GTDB:s__Syntrophus_aciditrophicus	1.0	GTDB:s__Syntrophus_aciditrophicus	1.0		1
NCBITaxon:570	Klebsiella	GTDB:g__Klebsiella	0.999	GTDB:g__Klebsiella	1.0	GTDB:g__Klebsiella	0.999	GTDB:g__Klebsiella	1.0		1
NCBITaxon:571256	Brucella pituitosa	NONE		NONE		NONE		NONE			1
NCBITaxon:5722	Trichomonas vaginalis	NONE		NONE		NONE		NONE			1
NCBITaxon:572545	Acetivibrio thermocellus DSM 2360	GTDB:s__Hungateiclostridium_thermocellum	1.0	GTDB:s__Hungateiclostridium_thermocellum	1.0	GTDB:s__Hungateiclostridium_thermocellum	1.0	GTDB:s__Hungateiclostridium_thermocellum	1.0		1
NCBITaxon:573061	Clostridium cellulovorans 743B	GTDB:s__Clostridium_K_cellulovorans	1.0	GTDB:s__Clostridium_K_cellulovorans	1.0	GTDB:s__Clostridium_K_cellulovorans	1.0	GTDB:s__Clostridium_K_cellulovorans	1.0		1
NCBITaxon:573657	Candidatus Hodgkinia	NONE		NONE		NONE		NONE			1
NCBITaxon:574561	Rhizobium pisi	NONE		NONE		NONE		NONE			1
NCBITaxon:57723	Acidobacteriota	GTDB:p__Acidobacteriota	0.976	GTDB:p__Acidobacteriota	1.0	GTDB:p__Acidobacteriota	0.975	GTDB:p__Acidobacteriota	1.0		1
NCBITaxon:587753	Pseudomonas chlororaphis	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:588814	Candidatus Methanophagales	NONE		NONE		NONE		NONE			1
NCBITaxon:588816	ANME-2 cluster	NONE		NONE		NONE		NONE			1
NCBITaxon:592050	Acidovorax soli	NONE		NONE		NONE		NONE			1
NCBITaxon:59732	Chryseobacterium	GTDB:g__Chryseobacterium	0.836	GTDB:g__Chryseobacterium	0.828	GTDB:g__Chryseobacterium	0.836	GTDB:g__Chryseobacterium	0.828		1
NCBITaxon:599737	Wickerhamomyces	NONE		NONE		NONE		NONE			1
NCBITaxon:613	Serratia <enterobacteria>	GTDB:g__Serratia	0.519	AMBIGUOUS		GTDB:g__Serratia	0.661	GTDB:g__Serratia	0.67	VARIES	2
NCBITaxon:61434	Dehalococcoides	GTDB:g__Dehalococcoides	0.909	GTDB:g__Dehalococcoides	1.0	GTDB:g__Dehalococcoides	0.909	GTDB:g__Dehalococcoides	1.0		1
NCBITaxon:61435	Dehalococcoides mccartyi	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:61624	Paenibacillus mucilaginosus	GTDB:s__Paenibacillus_G_mucilaginosus	0.88	GTDB:s__Paenibacillus_G_mucilaginosus	0.88	GTDB:s__Paenibacillus_G_mucilaginosus	0.88	GTDB:s__Paenibacillus_G_mucilaginosus	0.88		1
NCBITaxon:62140	Acidiphilium multivorum	GTDB:s__Acidiphilium_multivorum	1.0	GTDB:s__Acidiphilium_multivorum	1.0	GTDB:s__Acidiphilium_multivorum	1.0	GTDB:s__Acidiphilium_multivorum	1.0		1
NCBITaxon:6239	Caenorhabditis elegans	NONE		NONE		NONE		NONE			1
NCBITaxon:632335	Caldicellulosiruptor acetigenus I77R1B	GTDB:s__Caldicellulosiruptor_acetigenus	1.0	GTDB:s__Caldicellulosiruptor_acetigenus	1.0	GTDB:s__Caldicellulosiruptor_acetigenus	1.0	GTDB:s__Caldicellulosiruptor_acetigenus	1.0		1
NCBITaxon:63743	Natronomonas	GTDB:g__Natronomonas	0.957	GTDB:g__Natronomonas	1.0	GTDB:g__Natronomonas	0.957	GTDB:g__Natronomonas	1.0		1
NCBITaxon:641853	Elusimicrobia	GTDB:c__Elusimicrobia	1.0	GTDB:c__Elusimicrobia	1.0	GTDB:c__Elusimicrobia	1.0	GTDB:c__Elusimicrobia	1.0		1
NCBITaxon:644	Aeromonas hydrophila	GTDB:s__Aeromonas_hydrophila	0.96	GTDB:s__Aeromonas_hydrophila	0.96	GTDB:s__Aeromonas_hydrophila	0.96	GTDB:s__Aeromonas_hydrophila	0.96		1
NCBITaxon:648995	Agrobacterium pusense	GTDB:s__Agrobacterium_pusense	1.0	GTDB:s__Agrobacterium_pusense	1.0	GTDB:s__Agrobacterium_pusense	1.0	GTDB:s__Agrobacterium_pusense	1.0		1
NCBITaxon:651137	Nitrososphaerota	GTDB:p__Thermoproteota	1.0	GTDB:p__Thermoproteota	1.0	GTDB:p__Thermoproteota	1.0	GTDB:p__Thermoproteota	1.0		1
NCBITaxon:659243	Bacillus siamensis	GTDB:s__Bacillus_siamensis	0.85	GTDB:s__Bacillus_siamensis	0.85	GTDB:s__Bacillus_siamensis	0.85	GTDB:s__Bacillus_siamensis	0.85		1
NCBITaxon:666685	Rhodanobacter denitrificans	NONE		NONE		NONE		NONE			1
NCBITaxon:668369	Escherichia coli DH5[alpha]	GTDB:s__Escherichia_coli	1.0	GTDB:s__Escherichia_coli	1.0	GTDB:s__Escherichia_coli	1.0	GTDB:s__Escherichia_coli	1.0		1
NCBITaxon:67812	Candidatus Omnitrophota	NONE		NONE		NONE		NONE			1
NCBITaxon:68	Lysobacter	GTDB:g__Lysobacter	0.748	GTDB:g__Lysobacter	0.758	GTDB:g__Lysobacter	0.748	GTDB:g__Lysobacter	0.758		1
NCBITaxon:68239	Streptomyces mirabilis	NONE		NONE		NONE		NONE			1
NCBITaxon:68287	Mesorhizobium	GTDB:g__Mesorhizobium	0.97	GTDB:g__Mesorhizobium	0.928	GTDB:g__Mesorhizobium	0.969	GTDB:g__Mesorhizobium	0.914		1
NCBITaxon:69373	Curtobacterium pusillum	NONE		NONE		NONE		NONE			1
NCBITaxon:69488	Penicillium simplicissimum	NONE		NONE		NONE		NONE			1
NCBITaxon:69823	Selenomonas sputigena	GTDB:s__Selenomonas_sp905372355	0.86	GTDB:s__Selenomonas_sp905372355	0.86	GTDB:s__Selenomonas_sp905372355	0.86	GTDB:s__Selenomonas_sp905372355	0.86		1
NCBITaxon:70448	Ostreococcus tauri	NONE		NONE		NONE		NONE			1
NCBITaxon:70863	Shewanella oneidensis	GTDB:s__Shewanella_oneidensis	1.0	GTDB:s__Shewanella_oneidensis	1.0	GTDB:s__Shewanella_oneidensis	1.0	GTDB:s__Shewanella_oneidensis	1.0		1
NCBITaxon:71518	Methanocorpusculum bavaricum	GTDB:s__Methanocorpusculum_parvum	1.0	GTDB:s__Methanocorpusculum_parvum	1.0	GTDB:s__Methanocorpusculum_parvum	1.0	GTDB:s__Methanocorpusculum_parvum	1.0		1
NCBITaxon:7227	Drosophila melanogaster	NONE		NONE		NONE		NONE			1
NCBITaxon:74030	Roseovarius	GTDB:g__Roseovarius	0.971	GTDB:g__Roseovarius	1.0	GTDB:g__Roseovarius	0.969	GTDB:g__Roseovarius	1.0		1
NCBITaxon:74201	Verrucomicrobiota	GTDB:p__Verrucomicrobiota	1.0	GTDB:p__Verrucomicrobiota	1.0	GTDB:p__Verrucomicrobiota	1.0	GTDB:p__Verrucomicrobiota	1.0		1
NCBITaxon:74969	Ferroplasma acidiphilum	GTDB:s__Ferroplasma_acidarmanus	0.91	GTDB:s__Ferroplasma_acidarmanus	0.91	GTDB:s__Ferroplasma_acidarmanus	0.91	GTDB:s__Ferroplasma_acidarmanus	0.91		1
NCBITaxon:75	Caulobacter	GTDB:g__Caulobacter	0.837	GTDB:g__Caulobacter	1.0	GTDB:g__Caulobacter	0.837	GTDB:g__Caulobacter	1.0		1
NCBITaxon:75105	Paraburkholderia caribensis	GTDB:s__Paraburkholderia_caribensis	0.92	GTDB:s__Paraburkholderia_caribensis	0.92	GTDB:s__Paraburkholderia_caribensis	0.92	GTDB:s__Paraburkholderia_caribensis	0.92		1
NCBITaxon:75654	Duganella	GTDB:g__Duganella	0.886	GTDB:g__Duganella	1.0	GTDB:g__Duganella	0.886	GTDB:g__Duganella	1.0		1
NCBITaxon:75682	Oxalobacteraceae	GTDB:f__Burkholderiaceae	0.995	GTDB:f__Burkholderiaceae	0.995	GTDB:f__Burkholderiaceae	0.996	GTDB:f__Burkholderiaceae	0.997		1
NCBITaxon:76759	Pseudomonas monteilii	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:76890	Asticcacaulis	GTDB:g__Asticcacaulis	1.0	GTDB:g__Asticcacaulis	1.0	GTDB:g__Asticcacaulis	1.0	GTDB:g__Asticcacaulis	1.0		1
NCBITaxon:79206	Desulfosporosinus	GTDB:g__Desulfosporosinus	1.0	GTDB:g__Desulfosporosinus	1.0	GTDB:g__Desulfosporosinus	1.0	GTDB:g__Desulfosporosinus	1.0		1
NCBITaxon:79328	Chitinophaga	GTDB:g__Chitinophaga	1.0	GTDB:g__Chitinophaga	1.0	GTDB:g__Chitinophaga	1.0	GTDB:g__Chitinophaga	1.0		1
NCBITaxon:795830	Candidatus Brocadia sinica	GTDB:s__Brocadia_sinica	1.0	GTDB:s__Brocadia_sinica	1.0	GTDB:s__Brocadia_sinica	1.0	GTDB:s__Brocadia_sinica	1.0		1
NCBITaxon:80840	Burkholderiales	GTDB:o__Burkholderiales	1.0	GTDB:o__Burkholderiales	1.0	GTDB:o__Burkholderiales	0.999	GTDB:o__Burkholderiales	1.0		1
NCBITaxon:80866	Delftia acidovorans	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:816	Bacteroides	GTDB:g__Bacteroides	0.953	GTDB:g__Bacteroides	0.997	GTDB:g__Bacteroides	0.953	GTDB:g__Bacteroides	0.997		1
NCBITaxon:817	Bacteroides fragilis	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:818	Bacteroides thetaiotaomicron	GTDB:s__Bacteroides_thetaiotaomicron	0.99	GTDB:s__Bacteroides_thetaiotaomicron	0.99	GTDB:s__Bacteroides_thetaiotaomicron	0.99	GTDB:s__Bacteroides_thetaiotaomicron	0.99		1
NCBITaxon:82	Hyphomicrobium sp.	NONE		NONE		NONE		NONE			1
NCBITaxon:821	Phocaeicola vulgatus	GTDB:s__Phocaeicola_vulgatus	0.86	GTDB:s__Phocaeicola_vulgatus	0.86	GTDB:s__Phocaeicola_vulgatus	0.86	GTDB:s__Phocaeicola_vulgatus	0.86		1
NCBITaxon:82380	Microbacterium oxydans	NONE		NONE		NONE		NONE			1
NCBITaxon:82803	Trichococcus flocculiformis	GTDB:s__Trichococcus_flocculiformis	1.0	GTDB:s__Trichococcus_flocculiformis	1.0	GTDB:s__Trichococcus_flocculiformis	1.0	GTDB:s__Trichococcus_flocculiformis	1.0		1
NCBITaxon:831	Butyrivibrio fibrisolvens	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:83333	Escherichia coli K-12	GTDB:s__Escherichia_coli	1.0	GTDB:s__Escherichia_coli	1.0	GTDB:s__Escherichia_coli	1.0	GTDB:s__Escherichia_coli	1.0		1
NCBITaxon:83677	Thermobifida	GTDB:g__Thermobifida	1.0	GTDB:g__Thermobifida	1.0	GTDB:g__Thermobifida	1.0	GTDB:g__Thermobifida	1.0		1
NCBITaxon:84022	Andreesenella acetica	GTDB:s__Clostridium_W_aceticum	1.0	GTDB:s__Clostridium_W_aceticum	1.0	GTDB:s__Clostridium_W_aceticum	1.0	GTDB:s__Clostridium_W_aceticum	1.0		1
NCBITaxon:84023	Clostridium autoethanogenum	GTDB:s__Clostridium_B_ljungdahlii	1.0	GTDB:s__Clostridium_B_ljungdahlii	1.0	GTDB:s__Clostridium_B_ljungdahlii	1.0	GTDB:s__Clostridium_B_ljungdahlii	1.0		1
NCBITaxon:84565	Sodalis	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:84567	Pedobacter	GTDB:g__Pedobacter	0.924	GTDB:g__Pedobacter	0.902	GTDB:g__Pedobacter	0.924	GTDB:g__Pedobacter	0.902		1
NCBITaxon:85021	Intrasporangiaceae	GTDB:f__Dermatophilaceae	0.997	GTDB:f__Dermatophilaceae	0.996	GTDB:f__Dermatophilaceae	0.997	GTDB:f__Dermatophilaceae	0.996		1
NCBITaxon:853	Faecalibacterium prausnitzii	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:85413	Allobosea	NONE		NONE		NONE		NONE			1
NCBITaxon:857252	Halopseudomonas aestusnigri	GTDB:s__Halopseudomonas_aestusnigri	1.0	GTDB:s__Halopseudomonas_aestusnigri	1.0	GTDB:s__Halopseudomonas_aestusnigri	1.0	GTDB:s__Halopseudomonas_aestusnigri	1.0		1
NCBITaxon:863	Syntrophomonas wolfei	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:86795	Marmoricola	GTDB:g__Marmoricola	0.923	GTDB:g__Marmoricola	1.0	GTDB:g__Marmoricola	0.923	GTDB:g__Marmoricola	1.0		1
NCBITaxon:870529	Bacillus sp. DB7	NONE		NONE		NONE		NONE			1
NCBITaxon:870530	Klebsiella sp. DB13	NONE		NONE		NONE		NONE			1
NCBITaxon:870532	Ochrobactrum sp. DB8	NONE		NONE		NONE		NONE			1
NCBITaxon:872	Desulfovibrio	GTDB:g__Desulfovibrio	0.871	GTDB:g__Desulfovibrio	0.931	GTDB:g__Desulfovibrio	0.876	GTDB:g__Desulfovibrio	0.937		1
NCBITaxon:876	Desulfovibrio desulfuricans	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:881	Nitratidesulfovibrio vulgaris	GTDB:s__Nitratidesulfovibrio_vulgaris	1.0	GTDB:s__Nitratidesulfovibrio_vulgaris	1.0	GTDB:s__Nitratidesulfovibrio_vulgaris	1.0	GTDB:s__Nitratidesulfovibrio_vulgaris	1.0		1
NCBITaxon:882	Nitratidesulfovibrio vulgaris str. Hildenborough	GTDB:s__Nitratidesulfovibrio_vulgaris	1.0	GTDB:s__Nitratidesulfovibrio_vulgaris	1.0	GTDB:s__Nitratidesulfovibrio_vulgaris	1.0	GTDB:s__Nitratidesulfovibrio_vulgaris	1.0		1
NCBITaxon:885	Desulfovibrio sp.	NONE		NONE		NONE		NONE			1
NCBITaxon:88730	Pinus massoniana	NONE		NONE		NONE		NONE			1
NCBITaxon:901	Desulfovibrio piger	GTDB:s__Desulfovibrio_piger	1.0	GTDB:s__Desulfovibrio_piger	1.0	GTDB:s__Desulfovibrio_piger	1.0	GTDB:s__Desulfovibrio_piger	1.0		1
NCBITaxon:90371	Salmonella enterica subsp. enterica serovar Typhimurium	GTDB:s__Salmonella_enterica	1.0	GTDB:s__Salmonella_enterica	1.0	GTDB:s__Salmonella_enterica	1.0	GTDB:s__Salmonella_enterica	1.0		1
NCBITaxon:904	Acidaminococcus	GTDB:g__Acidaminococcus	0.991	GTDB:g__Acidaminococcus	1.0	GTDB:g__Acidaminococcus	0.991	GTDB:g__Acidaminococcus	1.0		1
NCBITaxon:90964	Staphylococcaceae	GTDB:f__Staphylococcaceae	0.993	GTDB:f__Staphylococcaceae	0.997	GTDB:f__Staphylococcaceae	0.964	GTDB:f__Staphylococcaceae	0.983		1
NCBITaxon:91061	Bacilli	GTDB:c__Bacilli	0.996	GTDB:c__Bacilli	0.999	GTDB:c__Bacilli	0.984	GTDB:c__Bacilli	0.996		1
NCBITaxon:913	Nitrobacter winogradskyi	GTDB:s__Nitrobacter_winogradskyi_A	0.88	GTDB:s__Nitrobacter_winogradskyi_A	0.88	GTDB:s__Nitrobacter_winogradskyi_A	0.88	GTDB:s__Nitrobacter_winogradskyi_A	0.88		1
NCBITaxon:915	Nitrosomonas europaea	GTDB:s__Nitrosomonas_europaea	1.0	GTDB:s__Nitrosomonas_europaea	1.0	GTDB:s__Nitrosomonas_europaea	1.0	GTDB:s__Nitrosomonas_europaea	1.0		1
NCBITaxon:919	Thiobacillus	GTDB:g__Thiobacillus	0.714	GTDB:g__Thiobacillus	1.0	GTDB:g__Thiobacillus	0.708	GTDB:g__Thiobacillus	1.0		1
NCBITaxon:920	Acidithiobacillus ferrooxidans	GTDB:s__Acidithiobacillus_ferrooxidans	1.0	GTDB:s__Acidithiobacillus_ferrooxidans	1.0	GTDB:s__Acidithiobacillus_ferrooxidans	1.0	GTDB:s__Acidithiobacillus_ferrooxidans	1.0		1
NCBITaxon:92645	Herbaspirillum frisingense	GTDB:s__Herbaspirillum_frisingense	1.0	GTDB:s__Herbaspirillum_frisingense	1.0	GTDB:s__Herbaspirillum_frisingense	1.0	GTDB:s__Herbaspirillum_frisingense	1.0		1
NCBITaxon:930	Acidithiobacillus thiooxidans	GTDB:s__Acidithiobacillus_thiooxidans	1.0	GTDB:s__Acidithiobacillus_thiooxidans	1.0	GTDB:s__Acidithiobacillus_thiooxidans	1.0	GTDB:s__Acidithiobacillus_thiooxidans	1.0		1
NCBITaxon:931	Thiobacillus thioparus	GTDB:s__Thiobacillus_thioparus	1.0	GTDB:s__Thiobacillus_thioparus	1.0	GTDB:s__Thiobacillus_thioparus	1.0	GTDB:s__Thiobacillus_thioparus	1.0		1
NCBITaxon:94625	Brucella intermedia	GTDB:s__Ochrobactrum_intermedium	0.99	GTDB:s__Ochrobactrum_intermedium	0.99	GTDB:s__Ochrobactrum_intermedium	0.99	GTDB:s__Ochrobactrum_intermedium	0.99		1
NCBITaxon:96	Gallionella	GTDB:g__Gallionella	1.0	GTDB:g__Gallionella	1.0	GTDB:g__Gallionella	1.0	GTDB:g__Gallionella	1.0		1
NCBITaxon:9606	Homo sapiens	NONE		NONE		NONE		NONE			1
NCBITaxon:971	Selenomonas ruminantium	AMBIGUOUS		AMBIGUOUS		AMBIGUOUS		AMBIGUOUS			1
NCBITaxon:97393	Ferroplasma acidarmanus	GTDB:s__Ferroplasma_acidarmanus	1.0	GTDB:s__Ferroplasma_acidarmanus	1.0	GTDB:s__Ferroplasma_acidarmanus	1.0	GTDB:s__Ferroplasma_acidarmanus	1.0		1
NCBITaxon:976	Bacteroidota	GTDB:p__Bacteroidota	0.999	GTDB:p__Bacteroidota	0.999	GTDB:p__Bacteroidota	0.999	GTDB:p__Bacteroidota	0.999		1
NCBITaxon:986	Flavobacterium johnsoniae	GTDB:s__Flavobacterium_johnsoniae	1.0	GTDB:s__Flavobacterium_johnsoniae	1.0	GTDB:s__Flavobacterium_johnsoniae	1.0	GTDB:s__Flavobacterium_johnsoniae	1.0		1
